"id","province","city","address","longitude","latitude","price","buildingTypeId","tradeTypeId","listingDate","daysOnMarket","bedrooms"
"845375","Ontario","Windsor","548 Dougall","-83.04003","42.313715","69000.00","3","1","8/6/2018","6","3 + 0"
"845383","Ontario","Etobicoke","167a Aldercrest Rd","-79.5400229","43.6043485","1529000.00","3","1","8/6/2018","21","3 + 1"
"845427","Ontario","Zurich","16 Mill Avenue","-81.6263","43.4222","209900.00","3","1","30/6/2018","13","3"
"845493","Ontario","Toronto","28 Fern Ave","-79.4414955","43.6460687","949000.00","6","1","20/6/2018","9","2"
"845753","Ontario","Ottawa","987 Mossdale Street Unit2","-75.786262","45.35598","1600.00","1","2","16/6/2018","7","2 + 0"
"845771","Nova Scotia","Upper Kennetcook","37 Mill Road","-63.557432","45.2371229","49900.00","3","1","12/6/2018","15","2 + 0"
"846136","Ontario","Oakville","2056 Fox Hollow","-79.7330426","43.4502054","799000.00","3","1","30/6/2018","14","3"
"846441","Ontario","Ottawa","1500 Riverside Drive Unit1508","-75.663063","45.411432","386900.00","1","1","22/6/2018","1","2 + 0"
"846934","Ontario","Etobicoke","15 Zorra St","-79.5217297","43.6211223","427500.00","1","1","22/6/2018","1","1"
"847057","Nova Scotia","Bedford","112 174 Rutledge Street","-63.6728576","44.728204","138000.00","1","1","9/6/2018","26","2 + 0"
"847088","British Columbia","Port Moody","5 102 Fraser Street","-122.8290819","49.2753629","819900.00","6","1","13/6/2018","22","2"
"847395","Quebec","Mascouche","2828 Rue De L'Étourneau","-73.59767","45.791397","179000.00","3","1","26/6/2018","3","3"
"847466","Ontario","North Bay","225 Doran Street","-79.46181","46.331367","124900.00","3","1","29/6/2018","13","2"
"848383","Quebec","Mercier","72 Rue Vallée","-73.73432171","45.30786254","219000.00","3","1","1/6/2018","36","5"
"848388","Ontario","Kanata","61 Peterson Place","-75.905642","45.306447","319900.00","6","1","30/6/2018","13","3 + 0"
"849132","British Columbia","Ladysmith","402 Tassin Place","-123.797078","48.970216","599000.00","3","1","20/6/2018","28","6"
"849258","Ontario","Toronto","1-115 Manning Ave","-79.4097488","43.6492562","649000.00","1","1","7/6/2018","5","1 + 1"
"849287","Ontario","Toronto","802-77 Carlton St","-79.3782085","43.6619074","699000.00","1","1","9/6/2018","7","2 + 1"
"849300","Ontario","Mississauga","2301-330 Burnhamthorpe Rd","-79.6429298","43.5862105","399900.00","1","1","19/6/2018","30","1 + 1"
"849849","Ontario","Mississauga","69-5650 Winston Churchil Blvd","-79.7352897","43.5613705","2100.00","6","2","18/6/2018","4","2"
"850194","Quebec","Saint-Michel-Des-Saints","7990 Ch. Brassard","-73.90932074","46.65760298","55000.00","3","1","4/6/2018","8","1"
"850372","Ontario","Strathroy","40 Ridge Street","-81.632979","42.945779","344900.00","3","1","2/6/2018","28","3 + 1"
"850447","Alberta","Calgary","151 Tuscany Springs Ci Nw","-114.242509","51.132929","399800.00","3","1","15/6/2018","14","3 + 1"
"850512","Ontario","Mississauga","209-335 Webb Drive","-79.641263","43.586046","1800.00","1","2","23/6/2018","6","1"
"850585","Ontario","Centralia","227 Prince Alfred Street","-81.473743","43.284359","169900.00","3","1","13/6/2018","24","3"
"850736","Alberta","Bonnyville","63302 Rge Rd 463","-110.838543444436","54.4575690253058","319900.00","3","1","6/6/2018","20","3"
"850785","British Columbia","Vancouver","104 2525 Quebec Street","-123.1033165","49.2623509","1298000.00","1","1","14/6/2018","12","2"
"851119","Alberta","St. Albert","80 Alpine Place","-113.5912896","53.632409","319900.00","3","1","28/6/2018","19","4"
"851133","Ontario","Mississauga","Th-110-2560 Eglinton Ave W","-79.7069912553161","43.5568115635834","589000.00","6","1","7/6/2018","40","3 + 1"
"851506","Ontario","Belwood","74 Third Line Road","-80.345721","43.744997","424500.00","3","1","5/6/2018","22","3"
"851705","Ontario","Scarborough","804-8 Mondeo Dr","-79.2885842","43.7644389","1750.00","1","2","26/6/2018","4","1"
"851723","British Columbia","North Vancouver","4565 Ranger Avenue","-123.0909744","49.3539096","3288000.00","3","1","17/6/2018","34","6"
"851871","Alberta","Lethbridge","11 5 Acadia Road W","-112.868666","49.673302","169900.00","6","1","1/7/2018","19","2"
"852915","Quebec","Montréal","2999 Av. De Soissons","-73.625109","45.505102","900.00","1","2","5/6/2018","44","1"
"853268","Saskatchewan","Shell Lake","112 2nd St E","-107.056836","53.306853","65000.00","3","1","9/6/2018","17","0"
"853409","Ontario","Sault Ste. Marie","99 Wayne Ct","-84.2643359","46.5171574","124900.00","19","1","15/6/2018","15","3"
"853469","Ontario","Windsor","3765 Askin","-83.029291","42.253121","289000.00","19","1","13/6/2018","7","3 + 0"
"854041","British Columbia","Parksville","585 Wain Road","-124.28497","49.305072","750000.00","3","1","29/6/2018","6","3"
"854119","British Columbia","Richmond","208 8880 No. 1 Road","-123.1806322","49.1492939","545000.00","1","1","13/6/2018","14","3"
"854232","Ontario","Smiths Falls","3825 Highway 43 Highway","-76.056076","44.91013","230000.00","3","1","15/6/2018","12","3 + 0"
"854785","Ontario","Scarborough","88 Heron Park Pl","-79.1756651","43.7679697","685000.00","6","1","8/6/2018","2","3"
"855029","Ontario","Markham","906-9560 Markham Rd","-79.2661241","43.8990114","1550.00","1","2","7/6/2018","42","1"
"855192","Ontario","Scarborough","45-29 Fundy Bay Blvd","-79.3133793","43.8101174","618800.00","6","1","16/6/2018","12","3"
"855253","Alberta","Edmonton","11227 72 Av Nw","-113.521357","53.5081289","449900.00","3","1","27/6/2018","14","5"
"855534","Ontario","Belle River","275 St. Peter","-82.69578","42.290357","350000.00","3","1","5/6/2018","10","2 + 2"
"855571","Ontario","Mississauga","171-1055 Dundas St E","-79.5923108","43.6020663","329900.00","6","1","5/6/2018","32","3"
"855841","Ontario","North Augusta","8260 County Road 21 Road W","-75.695969","44.770101","237900.00","3","1","27/6/2018","17","2 + 1"
"855957","British Columbia","Williams Lake","111 Midnight Drive","-122.157019140749","52.1444622127348","124900.00","6","1","19/6/2018","31","3"
"856204","Ontario","Brampton","34 Langdale Ave","-79.755471","43.648224","615000.00","6","1","3/6/2018","9","3 + 1"
"857051","Ontario","Belleville","16 Butternut Court","-77.416095","44.154017","429900.00","3","1","19/6/2018","9","3 + 1"
"857129","Ontario","Stittsville","35 Woodwind Crescent","-75.907077","45.276322","374900.00","3","1","12/6/2018","4","2 + 2"
"858789","Ontario","Etobicoke","2501-15 Viking Lane","-79.5349871","43.6389057","489900.00","1","1","1/6/2018","21","1 + 1"
"859359","Ontario","Windsor","75 Pare Lane","-83.101878","42.215256","189900.00","3","1","23/6/2018","12","3 + 0"
"859784","Ontario","Crystal Beach","338 Cambridge Road","-79.063523","42.866057","1900.00","3","2","28/6/2018","25","3"
"859810","Alberta","Sherwood Park","152 Summerwood Dr","-113.264401","53.559478","399900.00","3","1","16/6/2018","18","3"
"860018","Ontario","Nepean","151 Greenbank Road Unit301","-75.78132","45.330358","2395.00","1","2","23/6/2018","28","2 + 0"
"860596","Ontario","Toronto","2615-19 Grand Trunk Cres","-79.3825655","43.6416826","2500.00","1","2","9/6/2018","25","1 + 1"
"861051","British Columbia","Squamish","16 39768 Government Road","-123.1510462","49.7292978","180000.00","17","1","24/6/2018","16","2"
"861664","Ontario","Newmarket","71 Ross Patrick Cres","-79.4993658","44.0515596","889000.00","3","1","7/6/2018","36","4"
"861714","Ontario","Brampton","34 Bay Breeze Dr","-79.7432898","43.7765874","589900.00","6","1","5/6/2018","31","3"
"862521","Ontario","Scarborough","703-83 Borough Dr","-79.2617651","43.7728097","1785.00","1","2","10/6/2018","5","1 + 1"
"862815","New Brunswick","Cap-Pelé","28 Richard St","-64.258973","46.213413","144900.00","3","1","13/6/2018","13","3"
"863645","Ontario","Kitchener","204-3227 King Street E","-80.424938","43.425994","244900.00","1","1","20/6/2018","9","2"
"863653","Ontario","Bolton","14098 The Gore Rd","-79.7845173","43.861453","3000.00","3","2","6/6/2018","22","4"
"864745","Ontario","Milton","418 Hinton Terr","-79.8489041","43.4850663","2690.00","3","2","16/6/2018","15","5"
"864792","British Columbia","Vancouver","105 1933 W 5th Avenue","-123.148856","49.2673938","415000.00","1","1","23/6/2018","5","1"
"865638","Ontario","Barrie","40 Horseshoe Boulevard 215","-79.67382","44.55141","335000.00","19","1","5/6/2018","2","2"
"866110","Ontario","Paris","16 Bayly Drive","-80.383774","43.206166","499900.00","3","1","12/6/2018","10","3 + 2"
"866216","Alberta","Edmonton","12719 68 St Nw","-113.4458458","53.5856932","350000.00","3","1","11/6/2018","15","4"
"866482","Alberta","Calgary","703 Queensland Dr Se","-114.02121","50.939895","399900.00","3","1","14/6/2018","15","3 + 1"
"866681","Ontario","Cambridge","583 Champlain Boulevard","-80.286445","43.348359","499900.00","3","1","16/6/2018","6","3 + 1"
"866815","Quebec","Terrebonne","1985 Place Du Ruisseau-Noir","-73.69709844","45.75610192","248500.00","3","1","30/6/2018","18","3"
"866840","Alberta","Blackfalds","76 Churchill Place","-113.77722","52.385696","364900.00","3","1","14/6/2018","13","3"
"866998","Quebec","Dorval","2-496 Av. Mousseau-Vermette","-73.728213","45.447641","2200.00","1","2","14/6/2018","32","3"
"867516","Ontario","Toronto","4101-21 Widmer St","-79.3911003","43.6472259","2550.00","1","2","22/6/2018","13","1"
"868099","British Columbia","Vanderhoof","46565 East Bay Road","-123.466736213251","53.8851120980676","284800.00","10","1","26/6/2018","14","2"
"868290","Ontario","Orléans","1681 Liberty Way","-75.465729","45.473058","459900.00","3","1","15/6/2018","26","4 + 0"
"868512","Ontario","Tilbury","19070 Bluewater Avenue","-82.456137","42.31434","495900.00","3","1","28/6/2018","13","2 + 0"
"868741","Alberta","Seba Beach","1151 1st Ave North","-114.7226124","53.5681455","1195000.00","3","1","9/6/2018","12","3"
"869155","Alberta","Okotoks","405 16 Poplar Av","-113.965996","50.724958","184900.00","1","1","8/6/2018","34","3 + 0"
"869199","Ontario","Stoney Creek","8 242 Upper Mount Albion Road","-79.807671","43.197931","1700.00","6","2","16/6/2018","8","3"
"869754","Alberta","Calgary","232 Saddlelake Dr Ne","-113.93411","51.127094","674900.00","3","1","2/6/2018","23","4 + 2"
"870105","Ontario","Blezard Valley","1102 Cloverdale Court","-81.053986","46.604943","499900.00","3","1","15/6/2018","15","5"
"870929","British Columbia","Squamish","602 38013 Third Avenue","-123.155959","49.6995689","649000.00","1","1","10/6/2018","18","2"
"871135","Ontario","Kingston","872 Ringstead Street","-76.5859044","44.2294207","339900.00","3","1","20/6/2018","6","3 + 1"
"871146","Alberta","Calgary","831 19 Av Nw","-114.080534","51.069582","598800.00","3","1","7/6/2018","2","2 + 1"
"871194","Ontario","Peterborough","1818 Cherryhill Road 307","-78.37517","44.278587","460000.00","19","1","7/6/2018","22","2"
"871657","Ontario","Glencoe","160 Victoria Street","-81.706087","42.745466","159900.00","3","1","14/6/2018","5","4"
"871794","Ontario","Oshawa","2486 Bromus Path","-78.9064264297485","43.9605998475026","499990.00","6","1","8/6/2018","39","3 + 1"
"872442","Quebec","Montréal","1404-441 Av. Du Président-Kennedy","-73.570566","45.506422","2500.00","1","2","23/6/2018","28","2"
"872701","Ontario","Kitchener","250 Activa Avenue","-80.515276","43.405573","389000.00","6","1","11/6/2018","6","3"
"872740","Ontario","Windsor","2265 Suzanne","-83.04759","42.238352","799900.00","3","1","16/6/2018","10","3 + 1"
"872907","Ontario","Waterloo","561 Canso Place","-80.502338","43.507027","525000.00","3","1","15/6/2018","6","3"
"873052","British Columbia","Victoria","103-3640 Propeller Pl","-123.503702","48.403434","589000.00","6","1","20/6/2018","10","3"
"873094","British Columbia","Port Coquitlam","207 2437 Welcher Avenue","-122.7862116","49.2582862","400000.00","1","1","22/6/2018","20","2"
"873403","Alberta","Leduc","4204 41a St","-113.5329061","53.2545154","299000.00","3","1","11/6/2018","19","4"
"873639","Ontario","Windsor","7224 Meo Boulevard","-83.023594","42.21979","699900.00","3","1","7/6/2018","6","4 + 0"
"874081","Manitoba","Portage La Prairie","62 Laverendrye Cr","-98.290962","49.955201","249900.00","3","1","7/6/2018","30","3"
"874188","Quebec","Wentworth-Nord","245 Ch. Millette","-74.47213443","45.8729313","219000.00","3","1","20/6/2018","23","3"
"874759","Ontario","Mississauga","4-3015 Destination Dr","-79.7209597","43.5503554","549000.00","6","1","15/6/2018","29","3"
"875209","Ontario","Toronto","2407-318 Richmond St W","-79.392205","43.6489001","2500.00","1","2","5/6/2018","10","1 + 1"
"875209","Ontario","Toronto","2407-318 Richmond St W","-79.392205","43.6489001","2500.00","1","2","5/6/2018","10","2 + 0"
"875390","Saskatchewan","Saskatoon","639 3rd St E","-106.654259","52.110208","369900.00","3","1","16/6/2018","12","5"
"875605","Ontario","Toronto","9c-66 Collier St","-79.3853532","43.6725362","1625000.00","1","1","12/6/2018","10","2 + 1"
"875785","Quebec","Montréal","6231 Rue Mazarin","-73.601314","45.455344","349000.00","3","1","21/6/2018","30","3"
"876100","Ontario","Waterloo","770 Zermatt Drive","-80.575393","43.455866","475000.00","3","1","22/6/2018","3","3"
"876185","Ontario","Delaware","53 Yorkdale Street","-81.423619","42.912286","369900.00","3","1","19/6/2018","14","3"
"876239","Alberta","Calgary","177 Chaparral Pl Se","-114.029697","50.887976","520000.00","3","1","2/6/2018","26","3 + 1"
"876996","Alberta","Calgary","213 37 St Nw","-114.141465","51.058823","679900.00","12","1","22/6/2018","4","3 + 0"
"877050","Quebec","Brossard","3380 Crois. Boulogne","-73.43750201","45.46849898","388000.00","3","1","23/6/2018","3","4"
"878706","Ontario","Scarborough","1911-2627 Mccowan Rd","-79.2655088","43.8071304","349000.00","1","1","17/6/2018","11","1 + 1"
"879162","Saskatchewan","Regina","557 Hansen Dr","-104.684239","50.470306","357900.00","3","1","23/6/2018","28","4"
"879400","Ontario","New Lowell","3003 9/10 Sunnidale Side Road","-79.976341","44.346358","689000.00","3","1","13/6/2018","7","3 + 1"
"880491","Ontario","Corbyville","326 River Road","-77.39712","44.226769","269900.00","3","1","20/6/2018","6","4"
"881126","Ontario","Mississauga","2601-510 Curan Pl","-79.6463896","43.5856392","415000.00","1","1","15/6/2018","13","1 + 1"
"883269","Ontario","Toronto","1003-111 St Clair Ave W","-79.3992577","43.6867088","1950.00","1","2","6/6/2018","30","1"
"884143","British Columbia","Surrey","8 8289 121a Street","-122.8868794","49.1538188","549999.00","6","1","20/6/2018","16","3"
"884434","Ontario","Toronto","206-4k Spadina Ave","-79.3939847","43.6409166","469000.00","1","1","13/6/2018","16","1 + 1"
"884594","Ontario","Ottawa","317 Summit Avenue","-75.658489","45.391111","519000.00","3","1","22/6/2018","7","4 + 0"
"885352","Ontario","Mckellar","42 Lakeshore Road","-79.910855","45.505762","152500.00","7","1","21/6/2018","29","2"
"885421","Ontario","Sarnia","1688 Willowbrook Crescent","-82.363853","43.012951","399900.00","19","1","16/6/2018","4","3 + 1"
"885499","British Columbia","Bowser","4256 Wildwood Road","-124.666176","49.430053","817900.00","3","1","9/6/2018","27","4"
"885535","Ontario","Toronto","3504-65 St Mary St","-79.3891532","43.6672109","2100.00","1","2","20/6/2018","5","1"
"885535","Ontario","Toronto","3504-65 St Mary St","-79.3891532","43.6672109","2100.00","1","2","20/6/2018","5","2 + 1"
"885664","Quebec","Mont-Royal","116-1400 Crois. Merit","-73.640977","45.516159","1095000.00","1","1","21/6/2018","22","2"
"885683","Ontario","Scarborough","612-350 Alton Towers Circ","-79.2750706","43.8229012","399000.00","1","1","27/6/2018","16","2 + 1"
"885900","Quebec","Trois-Rivières","202-3855 Rue De St-Bruno","-72.622677","46.339047","148000.00","1","1","1/6/2018","34","2"
"886410","Ontario","North York","2407-55 Ann O'Reilly Rd E","-79.3293485","43.7736823","1900.00","1","2","29/6/2018","11","1 + 1"
"886410","Ontario","North York","2407-55 Ann O'Reilly Rd E","-79.3293485","43.7736823","1900.00","1","2","29/6/2018","11","3 + 0"
"886717","Ontario","Windsor","590 Alexandrine","-83.010172","42.285023","179900.00","3","1","29/6/2018","14","3 + 0"
"887148","British Columbia","Hixon","10065 Lake Creek Road","-122.574229215307","53.3918870286628","214900.00","3","1","5/6/2018","18","4"
"887274","Ontario","Petrolia","305 Garfield Ave","-82.1578926","42.8890333","354900.00","3","1","20/6/2018","31","2 + 2"
"887484","Ontario","Fonthill","14 Damude Drive","-79.292294","43.036884","549500.00","3","1","5/6/2018","8","4"
"887850","Ontario","Amherstburg","377 Texas","-83.102002","42.127287","339888.00","3","1","19/6/2018","4","3 + 0"
"887882","British Columbia","Salmon Arm","203 851 5 Avenue, Sw","-119.295148","50.696561","188000.00","1","1","1/7/2018","17","1"
"888213","Ontario","London","860 Oakcrossing Road","-81.305089","42.98886","489900.00","3","1","8/6/2018","21","3 + 1"
"888307","British Columbia","Delta","239 Morningside Drive","-123.069417","49.007255","999888.00","12","1","16/6/2018","18","5"
"888898","Ontario","North York","46 Rock Mossway Way E","-79.3683572","43.8088232","2350.00","6","2","7/6/2018","13","3"
"889387","Newfoundland & Labrador","Port Blandford","21 Muddy Brook Road","-54.191415","48.378264","299000.00","3","1","8/6/2018","27","4"
"889512","Ontario","Chatham","68 Regency Drive","-82.209067","42.42944","42900.00","19","1","13/6/2018","12","2 + 0"
"889550","British Columbia","Vancouver","1180 Semlin Drive","-123.0633033","49.2739454","998000.00","12","1","20/6/2018","9","2"
"889772","Ontario","Kitchener","A-243 Rachel Crescent","-80.488204","43.383458","1475.00","6","2","14/6/2018","22","2"
"889965","Ontario","Kingston","388 Alfred Street","-76.4978631","44.2367835","469000.00","3","1","3/6/2018","40","6 + 0"
"890082","Ontario","Meaford","273 Centre Street","-80.595339","44.592639","394900.00","3","1","13/6/2018","35","3"
"890206","Ontario","Port Perry","8 Winchurch Dr","-78.9418018","44.0894545","489900.00","3","1","29/6/2018","7","2"
"890696","Ontario","North York","201-10 Bloorview Pl","-79.3589637","43.7734963","2100.00","1","2","1/7/2018","7","1 + 1"
"890696","Ontario","North York","201-10 Bloorview Pl","-79.3589637","43.7734963","2100.00","1","2","1/7/2018","7","3 + 0"
"890757","British Columbia","Surrey","1112 13750 100 Avenue","-122.8416357","49.1840452","499000.00","1","1","21/6/2018","15","2"
"890869","British Columbia","Surrey","3003 13438 103 Avenue","-122.8499077","49.1901008","560000.00","1","1","5/6/2018","3","2"
"890904","Quebec","Verdun","Ph-1907-201 Ch. Du Golf","-73.547471","45.467578","794000.00","1","1","18/6/2018","18","3"
"891006","Manitoba","Winkler","172 Scotia Dr","-97.934875","49.175159","234900.00","3","1","7/6/2018","12","3"
"891193","British Columbia","Chilliwack","46155 Bonny Avenue","-121.947831324337","49.1789372218621","499900.00","3","1","19/6/2018","11","2"
"891544","Quebec","Montréal","1202-1288 Av. Des Canadiens-De-Montréal","-73.56992419","45.49593609","369000.00","1","1","6/6/2018","31","1"
"891684","Ontario","Markham","605-151 Upper Duke Cres","-79.3278873","43.8521463","449000.00","1","1","19/6/2018","28","1 + 1"
"891725","Ontario","Mississauga","1807-339 Rathburn Rd","-79.6524396","43.5894973","1835.00","1","2","15/6/2018","6","1"
"891786","British Columbia","Prince George","4326 Antler Avenue","-122.808351565876","53.911677417895","294900.00","3","1","2/6/2018","20","4"
"891925","Ontario","Peterborough","609 St. Catherine Street","-78.322418","44.278637","349900.00","3","1","23/6/2018","11","2 + 1"
"892356","Ontario","Blyth","210 North Street","-81.424337","43.741541","175000.00","3","1","29/6/2018","14","4"
"892816","Ontario","Kitchener","280 Lemon Grass Street","-80.555487","43.43694","2200.00","3","2","27/6/2018","18","4"
"892833","Ontario","Thunder Bay","1430 Isabella St E","-89.2583901","48.3774317","299900.00","19","1","29/6/2018","13","4 + 0"
"892883","Ontario","Marmora","26 Roscoe Street","-77.692051","44.477449","189900.00","3","1","30/6/2018","16","2"
"893038","British Columbia","Port Alberni","4371 Arrowsmith Road","-124.806236","49.261001","569900.00","3","1","15/6/2018","28","3"
"893163","Ontario","North York","708-23 Sheppard Ave E","-79.4088658","43.7612166","479000.00","1","1","21/6/2018","23","3 + 0"
"893163","Ontario","North York","708-23 Sheppard Ave E","-79.4088658","43.7612166","479000.00","1","1","21/6/2018","23","1"
"893488","Ontario","Midland","5481 Vasey Road","-79.783122","44.658595","659000.00","3","1","7/6/2018","27","3 + 2"
"893583","Ontario","Nepean","681 Sue Holloway Drive Unitb","-75.737873","45.270484","265000.00","3","1","14/6/2018","19","2 + 0"
"893765","Ontario","Lively","37 Uphill Road","-81.09051","46.370522","199900.00","11","1","8/6/2018","39","2"
"893907","Ontario","Toronto","321-400 Adelaide St E","-79.3677633","43.6527783","2000.00","1","2","7/6/2018","8","1"
"893908","Quebec","Dorval","2090 Av. Chanteclerc","-73.776166","45.456187","369000.00","3","1","8/6/2018","27","3"
"894048","Ontario","London","84 Glenwood Avenue","-81.201556","42.980174","199900.00","3","1","23/6/2018","20","2"
"894253","Alberta","Calgary","44 Rosewood Rd Nw","-114.090118","51.079304","679800.00","3","1","2/6/2018","3","3 + 0"
"894295","Quebec","Repentigny","626 Rue Stanley","-73.464929","45.767619","244700.00","3","1","14/6/2018","20","3"
"894767","New Brunswick","St-Joseph-De-Madawaska","1093 Pouvoir Road","-68.274076","47.432579","25300.00","3","1","2/6/2018","10","2 + 1"
"895299","Nova Scotia","Halifax","718 Herring Cove Road","-63.5913787","44.5875051","199900.00","3","1","23/6/2018","24","1 + 1"
"895691","Ontario","Milton","432 Bundy Drive","-79.841668","43.531855","571000.00","6","1","21/6/2018","6","3"
"895961","Ontario","Kitchener","39 Autumn Ridge Trail","-80.420372","43.380193","769000.00","3","1","22/6/2018","4","4"
"896039","British Columbia","North Vancouver","509 125 E 14th Street","-123.0713092","49.3208848","899900.00","1","1","10/6/2018","30","2"
"896459","British Columbia","Penticton","598 Wade Ave W","-119.600314","49.495121","739800.00","12","1","3/6/2018","13","5"
"896541","Ontario","Milton","1291 Laurier Ave","-79.847995","43.527856","2600.00","3","2","5/6/2018","21","5"
"897051","Ontario","Kingston","433 Mcewen Drive","-76.5743687","44.2325866","304900.00","3","1","15/6/2018","11","3 + 0"
"897215","Ontario","Dresden","495 Victoria Avenue","-82.184287","42.587099","76000.00","3","1","16/6/2018","10","2 + 0"
"897391","Ontario","Toronto","1901-208 Queens Quay W","-79.382025","43.6399547","1850.00","1","2","13/6/2018","21","0"
"898172","Ontario","Sarnia","999 Michigan Avenue","-82.372046","42.997545","289900.00","3","1","22/6/2018","14","4 + 0"
"898513","Ontario","Kanata","34 Huntsman Crescent","-75.860406","45.279763","499000.00","3","1","26/6/2018","23","4 + 0"
"898650","Ontario","Fonthill","3 Meadowbrook Cres","-79.2866241931915","43.0243442451871","529900.00","3","1","14/6/2018","33","4"
"898676","Manitoba","St Andrews","11 Kelsey Trl","-97.002162","50.044154","419900.00","3","1","20/6/2018","22","4"
"898707","Ontario","Georgetown","110 James Young Dr","-79.8818439","43.6315904","564900.00","6","1","23/6/2018","13","3"
"898720","Saskatchewan","Regina","25 Scott St","-104.608023","50.422167","359000.00","3","1","16/6/2018","34","5"
"898762","Ontario","Toronto","1701-38 Grenville St","-79.3857479","43.6618956","3000.00","1","2","6/6/2018","3","2"
"898938","Ontario","Haliburton","13223 Highway 118","-78.534266","45.06727","209000.00","3","1","19/6/2018","16","3"
"899271","Manitoba","Winnipeg","454 Winterton Ave","-97.099822","49.91757","229900.00","3","1","21/6/2018","13","3"
"899540","Ontario","Burlington","2215 Tiger Road","-79.809269","43.396153","3250.00","3","2","28/6/2018","22","4"
"899743","Nova Scotia","Timberlea","27 Yoon Court","-63.7397252","44.6514431","247900.00","3","1","9/6/2018","24","3 + 0"
"899774","Ontario","Oakville","708-2365 Central Park Dr","-79.7213115","43.4794972","358900.00","1","1","15/6/2018","12","1"
"899931","Ontario","Brampton","12-271 Richvale Dr S","-79.7737117","43.720978","534900.00","6","1","7/6/2018","12","3"
"899995","Alberta","Lethbridge","115 100 2 Avenue S","-112.847593","49.696897","320000.00","1","1","9/6/2018","21","2"
"900280","Ontario","Brampton","59 Baffin(Upper) Cres","-79.8275748","43.7156608","2200.00","3","2","7/6/2018","6","4"
"900440","British Columbia","Vancouver","306 3264 Oak Street","-123.1267719","49.2564735","599900.00","1","1","3/6/2018","24","1"
"900569","Saskatchewan","North Battleford","2520 Cardinal Cres","-108.307685","52.79596","299900.00","3","1","30/6/2018","17","5"
"900725","Ontario","Brockville","13 Vanier Drive","-75.705583","44.605816","329900.00","3","1","26/6/2018","16","2 + 2"
"900725","Ontario","Brockville","13 Vanier Drive","-75.705583","44.605816","329900.00","3","1","26/6/2018","16","3 + 1"
"900985","Ontario","Mississauga","1911-223 Webb Dr","-79.6399529","43.5883799","2200.00","1","2","1/6/2018","7","1 + 1"
"901035","Ontario","London","174 Cambridge Street","-81.269222","42.988986","299900.00","3","1","20/6/2018","6","3"
"901123","Ontario","Grand Bend","58 London Hunt Circle","-81.747708","43.316096","209900.00","7","1","8/6/2018","26","2"
"901125","Ontario","Niagara Falls","5896 Biamonte Crescent","-79.092391","43.096797","299000.00","3","1","20/6/2018","7","3 + 1"
"901535","Ontario","Kingston","1547 Victoria Street","-76.6114619","44.2440347","239000.00","19","1","15/6/2018","8","3 + 0"
"901707","Saskatchewan","Medstead","307 3rd Ave","-108.079904","53.298317","75000.00","3","1","9/6/2018","18","3"
"901747","Alberta","Coaldale","2105 10 Street","-112.603536","49.725434","329900.00","3","1","6/6/2018","41","6"
"901950","Ontario","Sault Ste. Marie","126 Third Line E","-84.3467984","46.5526923","329900.00","19","1","8/6/2018","34","3 + 1"
"902138","Ontario","Toronto","620-60 Colborne St","-79.3747254","43.6493345","2000.00","1","2","7/6/2018","5","0"
"902469","Quebec","Beloeil","326-328 Rue Brousseau","-73.21724227","45.55099529","319900.00","12","1","13/6/2018","2","2"
"902541","Ontario","Kirkton","70949 Perth Road 164 Road","-81.291998","43.351944","369900.00","3","1","6/6/2018","24","4"
"902624","Alberta","Lethbridge","382 Mcmaster Boulevard W","-112.880505","49.665219","329900.00","3","1","12/6/2018","7","5"
"902856","Ontario","Peterborough","307 Swanston Avenue","-78.305756","44.317468","349900.00","3","1","15/6/2018","7","3"
"903073","Quebec","Montréal","203-1208 Rue Du Fort","-73.579409","45.490651","359000.00","1","1","20/6/2018","21","1"
"903552","British Columbia","Victoria","3958 Marjean Pl","-123.347441","48.466745","899900.00","3","1","21/6/2018","9","4"
"903973","British Columbia","Surrey","68 6575 192 Street","-122.690914","49.123194","528800.00","6","1","5/6/2018","30","2"
"904524","Ontario","Neebing","5779 Highway 61","-89.4653618","48.2003343","209900.00","19","1","26/6/2018","9","2"
"905626","Ontario","Toronto","725-39 Brant St","-79.3978064","43.6464336","2100.00","1","2","2/6/2018","47","1"
"905731","Yukon","Whitehorse","6 Ebony Place","-135.13994","60.775627","359000.00","3","1","13/6/2018","39","3"
"906184","Alberta","Calgary","236 Silvercreek Wy Nw","-114.208557","51.11191","529000.00","3","1","28/6/2018","5","3 + 1"
"906298","Alberta","Calgary","52 Silverstone Mr Nw","-114.190692","51.114331","725000.00","3","1","2/6/2018","21","4 + 0"
"906490","Ontario","Brampton","177 Baronwood Crt","-79.775127","43.702975","454900.00","6","1","3/6/2018","23","3"
"906614","British Columbia","Coquitlam","205 2915 Glen Drive","-122.8002554","49.2827406","488000.00","1","1","7/6/2018","16","1"
"906931","Ontario","Markham","Ph-40-28 Prince Regent St W","-79.3728346827265","43.8955691959436","399900.00","1","1","2/6/2018","24","2"
"907302","Saskatchewan","Saskatoon","31 Simpson Cres","-106.611052","52.121082","389900.00","3","1","13/6/2018","3","4"
"907637","British Columbia","White Rock","209 1533 Best Street","-122.7958739","49.0299728","425000.00","1","1","19/6/2018","28","2"
